-81.00 -36.20    1.1
-81.00 -35.80    1.0
-81.00 -35.40    0.6
-81.00 -35.00    0.2
-81.00 -34.60    0.5
-81.00 -34.20    0.5
-81.00 -33.80    0.5
-81.00 -33.40    0.3
-81.00 -33.00    0.1
-81.00 -32.60    0.0
-81.00 -32.20    0.0
-81.00 -31.80    0.0
-81.00 -31.40    0.0
-81.00 -31.00    0.0
-81.00 -30.60    0.1
-81.00 -30.20    0.1
-81.00 -29.80    0.0
-81.00 -29.40    0.1
-81.00 -29.00    0.1
-81.00 -28.60    0.4
-81.00 -28.20    0.1
-81.00 -27.80    0.0
-81.00 -27.40    0.0
-81.00 -27.00    0.0
-81.00 -26.60    0.0
-81.00 -26.20    0.0
-81.00 -25.80    0.0
-81.00 -25.40    0.0
-81.00 -25.00    0.0
-81.00 -24.60    0.1
-81.00 -24.20    0.0
-81.00 -23.80    0.1
-81.00 -23.40    0.2
-81.00 -23.00    0.2
-81.00 -22.60    1.5
-81.00 -22.20    0.0
-81.00 -21.80    0.0
-81.00 -21.40    0.0
-81.00 -21.00    0.2
-81.00 -20.60    0.1
-81.00 -20.20    0.3
-81.00 -19.80    0.4
-81.00 -19.40    0.2
-81.00 -19.00    0.2
-81.00 -18.60    0.6
-81.00 -18.20    0.4
-81.00 -17.80    0.0
-81.00 -17.40    0.2
-81.00 -17.00    0.2
-81.00 -16.60    0.5
-81.00 -16.20    0.9
-81.00 -15.80    0.9
-81.00 -15.40    0.3
-81.00 -15.00    0.1
-81.00 -14.60    0.0
-81.00 -14.20    0.0
-81.00 -13.80    0.0
-81.00 -13.40    0.0
-81.00 -13.00    0.0
-81.00 -12.60    0.0
-81.00 -12.20    0.1
-81.00 -11.80    0.0
-81.00 -11.40    0.0
-81.00 -11.00    0.0
-81.00 -10.60    0.0
-81.00 -10.20    0.0
-81.00  -9.80    0.0
-81.00  -9.40    0.0
-81.00  -9.00    0.0
-81.00  -8.60    0.0
-81.00  -8.20    0.1
-81.00  -7.80    0.0
-81.00  -7.40    0.0
-81.00  -7.00    0.0
-81.00  -6.60    0.0
-81.00  -6.20    0.6
-81.00  -5.80    0.9
-81.00  -5.40    0.8
-81.00  -5.00    1.0
-81.00  -4.60    2.5
-81.00  -4.20    6.5
-81.00  -3.80    2.2
-81.00  -3.40    0.4
-81.00  -3.00    0.9
-81.00  -2.60    4.6
-81.00  -2.20   14.5
-81.00  -1.80   22.5
-81.00  -1.40    7.6
-81.00  -1.00    4.9
-81.00  -0.60    4.8
-81.00  -0.20    6.4
-81.00   0.20   51.0
-81.00   0.60  111.2
-81.00   1.00  113.4
-81.00   1.40   75.4
-81.00   1.80   53.5
-81.00   2.20   60.6
-81.00   2.60   32.6
-81.00   3.00   39.5
-81.00   3.40   17.0
